CustomerID,Gender,Age,Tenure,Contract,MonthlyCharges,TotalCharges,PaymentMethod,JoinDate,LastInteraction,Churn,InternetService,OnlineSecurity,TechSupport,DeviceProtection,StreamingTV,StreamingMovies,Region,IncomeGroup,FeedbackScore,ComplaintRaised
CUST3459,Female,26.0,71.0,One year,27.48,5245.23,Bank Transfer,2019-05-02,2022-03-02,No,Satellite,No,maybe,No,Yes,corrupt,West,High,99,Yes
CUST2774,Female,72.0,19.0,One year,109.91,5785.74,Credit Card,2019-12-16,2023-09-11,Yes,DSL,No,maybe,No,?,Yes,North,50000,99,1
CUST7628,Female,72.0,9.0,One year,62.33,3485.38,Credit Card,2021-07-29,2022-08-15,No,Satellite,No,,unknown,Yes,No,South,High,3,0
CUST8766,Other,59.0,50.0,One year,63.02,3857.82,Mailed Check,2019-08-05,2022-08-23,Yes,None,Yes,,No,Yes,No,South,richhh,10,No
CUST9163,Other,73.0,41.0,Month-to-month,45.86,7406.44,Bank Transfer,2018-06-20,2023-03-21,No,DSL,No,No,Yes,Yes,Yes,East,richhh,2,No
CUST3686,Male,46.0,14.0,Two year,60.1,3485.87,Bank Transfer,2020-10-17,2022-06-02,No,Fiber Optic,Yes,No,No,No,No,South,High,good,Yes
CUST10242,Male,32.0,4.0,One year,42.56,2138.2,Bank Transfer,2015-10-25,2022-09-16,No,??,Yes,,No,No,Yes,East,Low,4,1
CUST1989,Female,55.0,69.0,One year,103.08,2920.15,Electronic Check,2017-03-05,2023-08-25,No,None,No,No,unknown,?,No,East,50000,3,1
CUST10125,Other,35.0,0.0,One year,23.83,6913.94,Credit Card,2020-07-30,2022-09-16,No,Satellite,Yes,,No,No,corrupt,East,50000,2,Yes
CUST9835,Other,70.0,19.0,Month-to-month,36.92,6374.29,Bank Transfer,2017-12-21,2022-02-07,No,None,,,unknown,Yes,corrupt,East,Medium,99,Yes
CUST10804,Male,50.0,38.0,Two year,105.71,2358.41,Mailed Check,2021-08-27,2023-10-27,Yes,DSL,,Yes,unknown,Yes,No,West,High,8,Yes
CUST7993,Other,63.0,33.0,Month-to-month,56.66,4451.49,Mailed Check,2021-09-25,2022-06-24,No,None,No,Yes,unknown,No,No,West,Low,9,No
CUST9642,Male,76.0,64.0,One year,106.06,736.21,Electronic Check,2018-12-23,2022-09-19,No,??,N/A,maybe,unknown,?,No,N/A,High,5,1
CUST6806,Other,38.0,9.0,Two year,28.92,7617.38,Credit Card,2019-08-31,2023-05-04,No,Satellite,,Yes,No,Yes,corrupt,East,Medium,8,Yes
CUST9825,Male,22.0,53.0,Month-to-month,105.54,7299.04,Credit Card,2020-08-17,2023-08-21,No,Satellite,N/A,maybe,No,?,No,West,Medium,99,1
CUST9789,Female,64.0,30.0,One year,73.55,2321.21,Bank Transfer,2015-02-18,2022-04-26,No,None,No,No,unknown,Yes,corrupt,North,50000,1,Yes
CUST7574,Male,63.0,11.0,Two year,35.97,5833.88,Credit Card,2017-12-19,2023-11-01,Yes,??,N/A,No,No,?,corrupt,N/A,50000,4,0
CUST4052,Male,52.0,4.0,One year,57.7,7703.59,Credit Card,2018-10-29,2023-06-13,No,None,Yes,Yes,unknown,No,corrupt,South,50000,3,No
CUST9729,Male,32.0,11.0,Month-to-month,71.31,218.96,Electronic Check,2020-07-18,2022-09-10,No,??,N/A,No,Yes,Yes,Yes,North,50000,-1,0
CUST6462,Female,33.0,43.0,Month-to-month,108.11,7984.57,Electronic Check,2021-07-06,2022-09-20,No,Fiber Optic,Yes,,No,Yes,No,South,Low,7,No
CUST1173,Female,41.0,36.0,Two year,74.61,3853.95,Credit Card,2016-09-15,2022-06-30,No,Fiber Optic,,No,unknown,No,Yes,South,richhh,10,Yes
CUST5954,Male,39.0,26.0,Month-to-month,103.09,7081.02,Credit Card,2018-08-22,2023-12-02,No,None,N/A,No,Yes,No,No,West,High,9,No
CUST5615,Female,78.0,39.0,One year,115.01,5249.02,Bank Transfer,2016-06-26,2023-08-30,Yes,??,,,Yes,?,No,N/A,50000,9,0
CUST4321,Female,54.0,6.0,One year,82.26,1092.29,Credit Card,2016-12-28,2022-02-13,No,Satellite,,,No,No,corrupt,North,Medium,6,0
CUST8228,Other,29.0,35.0,Two year,78.98,2974.85,Bank Transfer,2020-10-15,2023-03-08,No,None,Yes,Yes,unknown,?,No,North,50000,10,Yes
CUST7246,Male,49.0,58.0,One year,119.42,6934.56,Credit Card,2020-10-25,2022-04-05,Yes,None,No,,unknown,No,Yes,South,Medium,3,1
CUST7745,Male,35.0,35.0,Two year,34.93,3123.86,Mailed Check,2015-01-13,2023-11-13,No,None,Yes,Yes,No,?,No,North,richhh,1,0
CUST4372,Male,63.0,34.0,One year,51.37,2713.09,Bank Transfer,2021-07-01,2023-10-31,Yes,??,N/A,No,No,Yes,corrupt,South,richhh,-1,No
CUST7048,Male,66.0,19.0,Two year,54.23,7274.44,Credit Card,2018-03-05,2023-02-27,Yes,??,N/A,No,Yes,No,corrupt,N/A,richhh,-1,Yes
CUST4311,Other,23.0,22.0,Two year,38.81,378.34,Mailed Check,2016-04-04,2022-04-14,Yes,DSL,,Yes,No,No,No,West,High,10,No
CUST8585,Female,48.0,67.0,One year,63.12,7203.59,Credit Card,2019-03-25,2023-08-16,No,Fiber Optic,,No,Yes,Yes,Yes,East,50000,9,1
CUST8461,Female,62.0,42.0,Two year,58.27,2127.16,Mailed Check,2019-01-19,2022-09-09,Yes,None,Yes,,No,?,No,North,richhh,5,1
CUST8754,Other,76.0,63.0,Two year,86.87,6730.56,Electronic Check,2017-11-18,2023-07-24,No,Satellite,N/A,No,unknown,?,Yes,East,High,10,1
CUST10472,Female,37.0,22.0,Two year,27.65,2455.1,Credit Card,2015-01-30,2022-07-18,No,Satellite,N/A,maybe,unknown,Yes,No,East,High,99,No
CUST9904,Other,70.0,0.0,One year,109.97,2836.68,Bank Transfer,2015-01-23,2022-11-30,No,??,,,unknown,?,corrupt,South,Low,1,Yes
CUST5551,Female,29.0,19.0,Two year,52.63,1255.47,Bank Transfer,2021-03-27,2023-03-12,Yes,Satellite,Yes,,Yes,Yes,Yes,N/A,richhh,7,1
CUST5679,Male,71.0,36.0,Two year,79.02,4938.59,Credit Card,2015-02-21,2023-02-28,No,??,No,No,No,Yes,No,South,richhh,good,1
CUST4403,Female,23.0,36.0,One year,97.97,1204.19,Electronic Check,2020-10-21,2023-07-15,No,DSL,,Yes,No,No,No,N/A,50000,4,Yes
CUST1018,Female,18.0,46.0,One year,27.02,5529.88,Bank Transfer,2021-09-06,2023-06-20,No,??,N/A,maybe,Yes,No,No,N/A,Medium,99,0
CUST4691,Other,32.0,0.0,Two year,77.32,6219.74,Bank Transfer,2016-08-13,2023-10-02,No,??,Yes,,No,No,corrupt,North,Low,6,Yes
CUST9746,Female,27.0,3.0,Month-to-month,74.37,4503.73,Bank Transfer,2020-10-27,2023-05-12,Yes,Fiber Optic,Yes,,Yes,No,corrupt,South,richhh,6,1
CUST5096,Male,60.0,49.0,One year,119.74,3582.61,Credit Card,2016-08-19,2022-05-06,Yes,DSL,,Yes,Yes,Yes,Yes,N/A,Low,7,0
CUST4628,Female,38.0,32.0,Month-to-month,102.03,1876.28,Electronic Check,2016-11-13,2023-01-13,Yes,None,N/A,maybe,Yes,Yes,corrupt,North,richhh,5,No
CUST9955,Male,24.0,47.0,One year,91.77,4868.31,Bank Transfer,2021-02-04,2023-06-25,Yes,None,Yes,Yes,unknown,No,Yes,N/A,High,4,0
CUST3174,Female,30.0,22.0,Two year,98.42,3201.32,Bank Transfer,2018-03-16,2022-02-15,No,Fiber Optic,Yes,,Yes,?,No,North,Low,4,0
CUST2356,Female,60.0,56.0,One year,40.17,6247.1,Credit Card,2018-04-27,2022-05-25,No,Satellite,No,maybe,Yes,?,No,N/A,Low,-1,Yes
CUST6002,Other,40.0,71.0,One year,20.55,4011.78,Mailed Check,2021-04-01,2023-08-14,No,Fiber Optic,No,No,No,?,corrupt,South,Low,good,0
CUST8559,Male,62.0,61.0,Month-to-month,37.12,754.12,Electronic Check,2019-07-23,2023-10-05,Yes,None,Yes,maybe,Yes,No,No,South,Medium,9,1
CUST7922,Male,54.0,46.0,One year,74.96,4958.24,Electronic Check,2021-02-13,2022-06-09,No,None,N/A,Yes,Yes,No,corrupt,N/A,High,99,Yes
CUST6823,Female,32.0,13.0,Two year,113.71,5301.22,Bank Transfer,2018-11-21,2023-12-31,No,Satellite,Yes,,Yes,No,Yes,East,Medium,7,1
CUST10599,Other,44.0,65.0,Two year,112.95,2331.89,Electronic Check,2021-12-17,2022-10-07,No,??,N/A,No,No,Yes,Yes,West,High,8,No
CUST6670,Female,64.0,27.0,One year,108.24,1276.56,Credit Card,2019-01-29,2023-10-31,No,??,No,,No,Yes,No,N/A,50000,3,0
CUST4112,Female,50.0,5.0,Month-to-month,102.23,906.38,Mailed Check,2018-12-12,2023-02-05,No,DSL,No,Yes,unknown,?,Yes,North,High,1,No
CUST1182,Female,74.0,48.0,Month-to-month,32.8,470.33,Electronic Check,2018-12-04,2022-07-08,No,??,N/A,,No,Yes,Yes,N/A,Medium,99,No
CUST4642,Male,57.0,64.0,Two year,68.58,7918.08,Credit Card,2021-06-27,2022-09-18,No,??,Yes,maybe,No,Yes,Yes,North,Low,4,No
CUST9950,Other,64.0,31.0,Two year,60.98,5980.26,Bank Transfer,2018-07-10,2023-05-14,Yes,None,,,Yes,?,corrupt,N/A,50000,10,No
CUST2812,Other,34.0,41.0,Month-to-month,58.53,6132.12,Electronic Check,2017-03-20,2023-11-11,No,None,,Yes,unknown,?,corrupt,West,High,good,0
CUST10823,Male,46.0,8.0,Two year,106.78,7268.54,Credit Card,2021-11-13,2023-12-21,No,None,No,maybe,Yes,No,No,North,Low,10,No
CUST9531,Other,65.0,7.0,Month-to-month,22.64,2246.36,Electronic Check,2021-11-09,2022-02-06,No,Fiber Optic,Yes,No,unknown,Yes,corrupt,East,Medium,7,Yes
CUST5912,Other,73.0,59.0,Month-to-month,80.58,4199.87,Electronic Check,2017-10-26,2023-02-13,Yes,DSL,Yes,Yes,unknown,Yes,Yes,North,50000,-1,No
CUST6668,Other,59.0,38.0,Month-to-month,63.56,4599.18,Credit Card,2019-10-16,2023-01-30,No,DSL,No,No,No,?,Yes,N/A,richhh,4,1
CUST9634,Other,28.0,70.0,Two year,92.6,1724.79,Mailed Check,2016-12-20,2022-02-01,No,??,No,No,No,?,corrupt,East,Medium,9,0
CUST2800,Male,33.0,36.0,Two year,39.23,6291.77,Credit Card,2017-08-16,2022-06-09,No,Fiber Optic,No,Yes,No,Yes,corrupt,East,richhh,1,No
CUST10346,Female,59.0,17.0,Two year,75.71,4729.67,Mailed Check,2021-03-06,2022-11-30,No,DSL,No,,Yes,Yes,No,East,Medium,4,1
CUST3429,Other,59.0,69.0,Two year,101.63,336.73,Electronic Check,2019-05-22,2023-09-29,Yes,None,,No,No,?,Yes,South,Low,5,No
CUST6482,Other,75.0,29.0,One year,86.27,888.31,Mailed Check,2015-05-09,2022-03-25,No,DSL,,maybe,No,Yes,No,South,High,6,1
CUST7761,Male,41.0,16.0,One year,84.67,2402.07,Electronic Check,2015-05-19,2022-02-18,No,Fiber Optic,N/A,No,Yes,?,corrupt,West,Medium,6,0
CUST10937,Other,65.0,36.0,Two year,96.62,7919.67,Credit Card,2020-05-08,2023-04-14,No,DSL,,Yes,No,No,Yes,North,High,7,Yes
CUST9943,Other,30.0,22.0,Two year,112.77,3057.69,Credit Card,2020-12-30,2023-06-06,No,None,Yes,Yes,Yes,No,Yes,South,Low,1,0
CUST2968,Other,42.0,9.0,One year,46.7,847.96,Mailed Check,2021-12-05,2023-12-23,Yes,Fiber Optic,No,Yes,No,?,No,West,High,8,No
CUST10413,Other,76.0,7.0,Two year,27.52,5392.41,Mailed Check,2020-06-19,2023-12-31,No,Satellite,,,unknown,No,corrupt,East,High,-1,No
CUST9253,Female,28.0,64.0,One year,113.8,1219.84,Bank Transfer,2020-12-05,2023-07-01,No,Satellite,N/A,maybe,unknown,No,No,N/A,Medium,-1,Yes
CUST8868,Other,57.0,56.0,Two year,83.2,3388.1,Electronic Check,2018-04-25,2023-09-08,No,??,N/A,Yes,Yes,No,corrupt,South,50000,good,Yes
CUST8711,Female,29.0,35.0,One year,67.6,1843.05,Credit Card,2021-09-08,2022-08-08,Yes,Fiber Optic,N/A,maybe,unknown,No,No,North,High,5,Yes
CUST8008,Other,52.0,66.0,One year,84.22,6485.16,Bank Transfer,2021-11-06,2022-11-27,Yes,Satellite,Yes,,No,?,No,N/A,Medium,2,1
CUST5987,Female,60.0,40.0,Month-to-month,42.34,3838.19,Electronic Check,2017-01-23,2022-05-30,No,None,Yes,maybe,Yes,No,Yes,North,Low,10,1
CUST10854,Female,36.0,71.0,Month-to-month,119.66,5260.78,Bank Transfer,2015-10-30,2022-04-10,Yes,None,,maybe,No,No,No,West,Medium,4,1
CUST5650,Other,72.0,52.0,Month-to-month,95.36,2342.52,Electronic Check,2020-11-17,2022-02-13,No,None,No,,Yes,?,Yes,North,50000,10,0
CUST2159,Male,44.0,30.0,One year,93.01,4125.53,Credit Card,2019-05-07,2022-07-16,No,DSL,,maybe,unknown,?,Yes,N/A,High,1,No
CUST2213,Male,27.0,5.0,Two year,74.25,2697.28,Mailed Check,2019-01-16,2023-11-17,No,??,Yes,,unknown,Yes,No,East,Low,99,1
CUST8997,Male,32.0,4.0,Month-to-month,78.84,1080.77,Electronic Check,2015-10-18,2022-07-27,Yes,DSL,N/A,maybe,No,Yes,corrupt,East,richhh,good,0
CUST2325,Female,62.0,52.0,One year,58.23,340.79,Credit Card,2020-05-18,2022-09-21,No,Satellite,N/A,Yes,unknown,?,No,West,Medium,9,No
CUST8682,Male,26.0,23.0,Month-to-month,45.22,7271.67,Mailed Check,2016-06-28,2022-06-22,No,Fiber Optic,,maybe,Yes,Yes,No,N/A,50000,3,1
CUST8750,Other,22.0,33.0,One year,97.59,148.14,Mailed Check,2021-08-11,2023-06-05,No,DSL,Yes,maybe,Yes,Yes,No,North,Low,99,1
CUST5796,Male,43.0,55.0,Two year,54.45,1594.71,Bank Transfer,2019-11-18,2022-10-18,Yes,Satellite,,,unknown,No,corrupt,South,Medium,3,Yes
CUST7796,Female,71.0,65.0,Two year,38.68,7318.55,Electronic Check,2016-11-10,2023-07-07,Yes,DSL,Yes,No,Yes,Yes,corrupt,South,High,9,Yes
CUST6808,Other,73.0,25.0,Month-to-month,111.92,1235.5,Mailed Check,2020-11-25,2023-04-23,Yes,None,No,Yes,No,?,No,South,Low,6,0
CUST6943,Female,30.0,7.0,Two year,105.74,6838.76,Bank Transfer,2017-08-09,2023-12-19,No,None,N/A,,No,No,corrupt,North,Low,3,0
CUST10378,Other,46.0,3.0,Two year,38.31,1743.36,Credit Card,2019-06-04,2023-04-16,No,??,Yes,,Yes,Yes,corrupt,East,High,1,Yes
CUST10963,Other,34.0,18.0,Month-to-month,54.8,7318.62,Credit Card,2017-12-11,2023-08-21,No,??,Yes,Yes,unknown,No,Yes,East,Medium,3,0
CUST2455,Other,66.0,59.0,One year,53.26,6611.92,Mailed Check,2018-01-30,2022-03-11,No,??,N/A,,Yes,?,Yes,West,High,99,1
CUST6410,Other,79.0,1.0,One year,26.75,3756.55,Credit Card,2015-01-07,2023-04-02,Yes,None,,maybe,Yes,No,corrupt,North,richhh,4,Yes
CUST8864,Female,51.0,62.0,One year,108.56,1628.87,Credit Card,2021-03-20,2022-11-21,No,??,No,,unknown,No,Yes,North,Low,5,1
CUST9517,Male,54.0,70.0,One year,20.3,396.72,Bank Transfer,2016-04-23,2023-12-20,No,DSL,No,maybe,unknown,No,Yes,West,Low,1,1
CUST5962,Male,50.0,41.0,Two year,41.46,5335.01,Electronic Check,2018-01-06,2023-10-02,No,Fiber Optic,Yes,maybe,unknown,Yes,No,South,richhh,2,1
CUST3800,Other,46.0,24.0,Month-to-month,87.91,1795.85,Mailed Check,2015-07-29,2022-07-26,No,??,N/A,No,unknown,Yes,Yes,East,richhh,9,Yes
CUST2644,Female,73.0,52.0,Month-to-month,109.01,2617.02,Bank Transfer,2019-07-29,2023-04-19,Yes,Satellite,,No,Yes,No,corrupt,South,High,99,Yes
CUST3140,Male,26.0,57.0,Two year,47.79,4170.48,Mailed Check,2015-10-05,2023-05-17,No,DSL,Yes,No,No,Yes,corrupt,West,richhh,2,No
CUST5536,Other,45.0,27.0,Month-to-month,27.77,6509.58,Bank Transfer,2019-05-31,2022-02-23,Yes,Satellite,No,No,No,?,corrupt,N/A,Low,7,No
CUST5457,Female,51.0,19.0,Two year,93.36,132.67,Electronic Check,2018-04-17,2022-11-27,No,None,N/A,,Yes,?,Yes,N/A,richhh,good,Yes
CUST10045,Male,19.0,42.0,Two year,98.76,5716.42,Credit Card,2016-10-22,2023-05-18,No,Fiber Optic,N/A,,Yes,Yes,No,N/A,50000,6,No
CUST6586,Female,28.0,53.0,One year,117.8,561.06,Mailed Check,2015-10-25,2022-05-17,Yes,??,N/A,No,No,?,corrupt,West,Low,1,Yes
CUST5378,Other,73.0,44.0,One year,46.71,1695.28,Bank Transfer,2016-06-16,2023-09-19,No,Fiber Optic,No,,unknown,Yes,corrupt,N/A,richhh,8,0
CUST1729,Female,57.0,49.0,One year,91.21,472.86,Electronic Check,2018-02-01,2023-02-20,No,Fiber Optic,No,maybe,unknown,Yes,No,West,Medium,1,Yes
CUST5357,Female,30.0,40.0,One year,119.51,5050.37,Credit Card,2019-07-26,2022-12-13,No,??,No,No,No,?,corrupt,N/A,50000,1,Yes
CUST8922,Female,28.0,67.0,One year,21.82,1208.6,Electronic Check,2021-08-14,2023-01-07,No,Fiber Optic,N/A,,Yes,No,corrupt,South,richhh,99,0
CUST7716,Female,19.0,35.0,Two year,90.59,5605.76,Bank Transfer,2016-06-03,2023-08-18,No,Fiber Optic,Yes,Yes,Yes,?,corrupt,West,High,6,Yes
CUST2936,Female,69.0,48.0,Two year,24.56,3103.2,Bank Transfer,2017-08-15,2023-04-25,No,DSL,,,No,?,No,N/A,50000,-1,0
CUST4793,Other,74.0,46.0,Month-to-month,112.86,2321.48,Mailed Check,2015-07-16,2023-11-15,Yes,??,Yes,,unknown,?,Yes,South,richhh,6,0
CUST4736,Other,22.0,44.0,Month-to-month,72.76,7876.54,Electronic Check,2020-01-02,2023-03-24,No,Fiber Optic,No,No,unknown,No,corrupt,East,Low,2,0
CUST3261,Female,35.0,50.0,Month-to-month,82.18,6659.74,Credit Card,2021-05-17,2022-12-29,No,Fiber Optic,,No,unknown,No,corrupt,North,50000,-1,No
CUST5005,Other,61.0,25.0,One year,94.54,6867.63,Bank Transfer,2016-02-27,2023-05-23,No,DSL,No,Yes,Yes,No,No,South,High,9,1
CUST2110,Male,63.0,16.0,Month-to-month,54.79,2811.77,Mailed Check,2015-05-12,2023-02-22,No,Satellite,No,maybe,unknown,Yes,No,North,High,10,No
CUST10122,Other,75.0,41.0,One year,75.42,7657.78,Credit Card,2016-05-23,2023-09-02,No,Fiber Optic,,Yes,unknown,No,Yes,West,Low,good,Yes
CUST6480,Other,35.0,56.0,Month-to-month,31.98,7470.53,Electronic Check,2015-10-08,2022-08-27,No,None,No,,No,No,corrupt,North,50000,-1,1
CUST3998,Female,71.0,18.0,Two year,82.32,5299.11,Electronic Check,2020-10-06,2022-04-15,No,None,N/A,maybe,unknown,?,No,N/A,richhh,3,Yes
CUST3394,Female,41.0,46.0,Month-to-month,70.98,861.36,Bank Transfer,2018-06-05,2023-11-10,No,Satellite,N/A,maybe,Yes,?,No,West,Low,7,1
CUST2185,Male,26.0,43.0,Month-to-month,78.98,5747.78,Bank Transfer,2018-06-23,2022-06-21,No,Fiber Optic,No,maybe,unknown,?,No,West,Medium,10,0
CUST3007,Female,47.0,24.0,One year,70.76,3068.56,Bank Transfer,2017-12-27,2022-07-03,No,Satellite,Yes,,Yes,?,Yes,N/A,Medium,9,0
CUST1193,Male,52.0,28.0,Two year,59.13,2102.73,Credit Card,2015-09-02,2023-11-05,No,Satellite,,,unknown,No,corrupt,North,High,99,Yes
CUST6611,Female,39.0,8.0,Month-to-month,44.74,1608.37,Bank Transfer,2016-06-15,2022-07-29,No,None,Yes,maybe,Yes,?,Yes,West,richhh,9,Yes
CUST3901,Female,22.0,39.0,Month-to-month,76.95,1920.34,Bank Transfer,2019-06-03,2023-02-05,No,None,,No,unknown,No,No,South,Low,8,No
CUST1578,Male,47.0,21.0,Month-to-month,90.83,1892.25,Electronic Check,2019-09-12,2022-05-26,No,Satellite,No,No,No,No,No,East,Medium,good,Yes
CUST7219,Female,23.0,22.0,Two year,59.0,4477.5,Credit Card,2015-10-17,2022-02-21,No,DSL,Yes,,No,?,corrupt,N/A,Medium,6,1
CUST6525,Female,71.0,22.0,Two year,90.28,2244.93,Credit Card,2019-07-01,2023-09-03,Yes,None,No,Yes,unknown,No,No,South,Medium,1,1
CUST1771,Male,66.0,1.0,Two year,85.32,5064.9,Credit Card,2018-08-22,2023-01-08,No,Satellite,Yes,No,Yes,?,Yes,East,Low,2,No
CUST9014,Other,59.0,56.0,One year,39.49,1492.34,Electronic Check,2017-02-27,2022-06-07,No,DSL,No,Yes,Yes,Yes,No,West,richhh,2,No
CUST3395,Other,45.0,43.0,Month-to-month,86.04,2308.42,Mailed Check,2015-06-26,2023-05-24,Yes,Satellite,,maybe,unknown,No,corrupt,N/A,High,2,0
CUST2478,Female,21.0,60.0,One year,55.69,2529.32,Mailed Check,2019-08-06,2023-05-04,No,Fiber Optic,N/A,No,unknown,?,corrupt,West,Low,6,Yes
CUST2846,Other,35.0,68.0,Two year,28.77,6653.48,Mailed Check,2018-09-26,2022-02-09,Yes,Fiber Optic,No,maybe,No,No,No,North,Medium,1,No
CUST10203,Female,56.0,57.0,One year,58.72,4654.23,Bank Transfer,2021-06-07,2022-06-01,No,Satellite,No,,unknown,Yes,corrupt,North,Low,8,0
CUST5274,Male,36.0,3.0,Two year,78.78,4955.46,Mailed Check,2020-07-21,2022-05-02,No,None,,No,No,Yes,No,East,High,6,Yes
CUST4740,Male,43.0,12.0,Two year,114.58,7952.45,Credit Card,2021-02-27,2023-12-18,No,Fiber Optic,No,,Yes,No,No,East,50000,7,Yes
CUST5600,Male,21.0,2.0,Two year,60.3,994.4,Credit Card,2020-08-12,2023-01-30,No,Satellite,Yes,maybe,No,No,Yes,East,richhh,1,No
CUST9762,Other,29.0,47.0,One year,61.84,6195.97,Credit Card,2021-05-06,2023-10-28,No,??,,Yes,Yes,No,Yes,East,richhh,9,No
CUST10647,Female,33.0,2.0,One year,95.02,6421.71,Mailed Check,2019-07-28,2023-03-05,No,None,No,Yes,Yes,Yes,No,East,Medium,4,0
CUST7676,Female,44.0,0.0,Month-to-month,29.99,975.67,Bank Transfer,2015-07-25,2023-03-06,No,??,No,Yes,unknown,Yes,Yes,East,High,good,Yes
CUST7375,Male,31.0,18.0,Two year,39.81,1368.34,Bank Transfer,2017-08-08,2022-01-26,Yes,DSL,,,Yes,Yes,Yes,South,Medium,9,Yes
CUST1405,Other,47.0,70.0,Month-to-month,22.75,1697.44,Credit Card,2020-11-26,2022-10-04,No,None,Yes,Yes,unknown,Yes,corrupt,West,50000,6,1
CUST10635,Other,48.0,36.0,Month-to-month,29.45,2395.45,Credit Card,2019-04-04,2023-01-24,No,Fiber Optic,,Yes,unknown,?,corrupt,East,High,9,0
CUST5915,Male,22.0,51.0,Two year,43.19,4190.82,Bank Transfer,2020-05-01,2022-08-03,Yes,None,Yes,Yes,unknown,No,No,N/A,High,8,No
CUST3073,Female,19.0,51.0,Two year,69.54,3896.53,Electronic Check,2015-08-17,2022-08-11,No,None,Yes,maybe,Yes,No,No,East,richhh,good,No
CUST5754,Male,62.0,21.0,Two year,101.87,6789.64,Electronic Check,2018-05-13,2023-04-09,No,??,,maybe,No,?,No,South,High,8,Yes
CUST2896,Male,35.0,7.0,One year,20.03,601.04,Bank Transfer,2016-11-04,2022-09-29,No,None,Yes,maybe,Yes,?,Yes,North,Low,3,1
CUST9644,Female,50.0,8.0,Two year,31.79,6475.03,Bank Transfer,2019-01-05,2022-09-09,No,None,No,,Yes,Yes,Yes,East,Medium,5,0
CUST7702,Female,52.0,32.0,One year,102.65,1599.18,Credit Card,2015-12-17,2022-05-18,No,Fiber Optic,No,No,No,?,Yes,N/A,richhh,10,Yes
CUST7317,Male,49.0,65.0,One year,32.66,6584.28,Electronic Check,2017-02-26,2023-09-28,No,Satellite,No,Yes,Yes,Yes,Yes,West,richhh,9,1
CUST4659,Other,70.0,48.0,One year,46.19,1558.22,Bank Transfer,2015-03-15,2022-10-10,No,Fiber Optic,N/A,Yes,unknown,?,No,West,richhh,8,No
CUST7581,Male,25.0,66.0,Two year,102.96,7986.35,Electronic Check,2016-08-10,2023-09-22,Yes,Fiber Optic,Yes,No,Yes,Yes,corrupt,N/A,Medium,good,No
CUST3379,Male,63.0,53.0,Month-to-month,84.26,4633.02,Credit Card,2019-04-09,2022-06-11,Yes,DSL,N/A,maybe,unknown,No,Yes,West,50000,5,Yes
CUST2447,Other,60.0,5.0,Two year,65.36,5140.73,Mailed Check,2021-10-05,2023-01-23,No,DSL,,Yes,No,No,Yes,North,50000,4,0
CUST1342,Other,19.0,35.0,Month-to-month,25.81,2710.24,Bank Transfer,2020-11-30,2022-10-02,No,??,N/A,No,No,No,corrupt,East,High,1,0
CUST6127,Female,20.0,69.0,Month-to-month,42.72,788.04,Bank Transfer,2015-04-21,2022-02-24,No,Satellite,No,Yes,unknown,Yes,corrupt,North,Low,good,1
CUST4136,Other,54.0,34.0,Month-to-month,27.57,7567.46,Credit Card,2021-08-12,2022-08-28,No,None,N/A,Yes,unknown,No,corrupt,South,Medium,10,0
CUST3527,Male,53.0,45.0,Two year,96.71,7147.01,Electronic Check,2016-09-24,2022-04-19,No,Satellite,No,Yes,unknown,No,Yes,N/A,Low,6,0
CUST1727,Male,26.0,11.0,One year,114.44,6570.62,Electronic Check,2018-12-22,2023-06-03,No,Satellite,,No,unknown,Yes,corrupt,East,Medium,1,Yes
CUST5577,Other,63.0,59.0,Two year,68.09,7462.5,Electronic Check,2015-07-16,2023-09-22,No,??,N/A,maybe,unknown,?,corrupt,North,Low,3,1
CUST1976,Female,51.0,51.0,Month-to-month,102.29,7075.68,Bank Transfer,2021-07-20,2022-12-13,Yes,DSL,,,Yes,Yes,No,North,Medium,2,0
CUST9480,Male,18.0,6.0,Month-to-month,51.58,3434.24,Mailed Check,2016-10-26,2022-07-03,Yes,Fiber Optic,No,,Yes,?,Yes,West,50000,2,No
CUST6443,Male,59.0,34.0,Month-to-month,30.19,7797.49,Credit Card,2016-10-12,2023-01-26,No,Fiber Optic,N/A,maybe,unknown,No,corrupt,N/A,50000,-1,Yes
CUST10128,Male,60.0,47.0,One year,30.67,2199.73,Electronic Check,2017-06-17,2022-04-28,Yes,Fiber Optic,No,No,unknown,Yes,Yes,South,Medium,good,1
CUST4516,Female,47.0,33.0,One year,70.81,3695.41,Bank Transfer,2019-05-23,2022-08-21,Yes,DSL,N/A,No,Yes,No,corrupt,South,Low,6,0
CUST10307,Other,57.0,58.0,Two year,46.17,1373.08,Credit Card,2015-04-05,2022-01-19,No,None,N/A,,No,No,corrupt,West,50000,8,1
CUST8156,Female,58.0,7.0,Two year,48.25,3219.55,Bank Transfer,2015-01-31,2023-03-08,No,None,Yes,maybe,unknown,Yes,corrupt,West,richhh,4,0
CUST10885,Male,61.0,6.0,Month-to-month,99.8,343.83,Credit Card,2020-02-16,2022-01-05,Yes,Satellite,N/A,maybe,unknown,No,corrupt,N/A,High,8,No
CUST4940,Male,32.0,61.0,Month-to-month,87.4,3099.63,Electronic Check,2015-02-16,2022-06-08,No,Fiber Optic,,No,No,?,No,N/A,Medium,3,1
